144.74,9.76,40504400,7.61,0.041639999999999996,144.3591717,142.58,148.52
152.84,9.15,50423100,7.70,0.05175,146.171621,148.52,156.20
155.07,4.90,38410100,7.58,0.01798,149.1001843,156.20,159.01
158.40,4.65,35328500,7.55,0.0057799999999999995,154.5774943,159.01,159.93
161.00,11.45,55140900,7.74,0.031869999999999996,158.3822887,159.93,165.03
162.78,7.57,44728700,7.65,0.0235,161.3241833,165.03,168.91
168.99,8.29,51110200,7.71,0.04752,164.622569,168.91,176.93
176.67,5.91,43962400,7.64,-0.01836,170.28979,176.93,173.68
170.36,4.66,45293200,7.66,-0.03522,173.1750387,173.68,167.57
170.11,10.31,56496700,7.75,0.06405999999999999,172.728592,167.57,178.30
180.64,14.27,65516300,7.82,0.0759,173.1850383,178.30,191.84
188.27,6.75,49620400,7.70,0.00375,179.2353923,191.84,192.56
189.13,7.90,44953700,7.65,0.00301,187.564631,192.56,193.14
197.01,8.88,48953500,7.69,0.02479,192.5088703,193.14,197.92
194.62,12.23,54214200,7.73,0.02843,194.5378823,197.92,203.55
199.50,9.90,48861100,7.69,-0.05907,198.2027587,203.55,191.53
191.70,7.37,49801700,7.70,0.01957,197.666356,191.53,195.27
196.91,15.81,66047700,7.82,0.07197,196.783447,195.27,209.33
210.00,12.49,56427600,7.75,0.03658,198.7091623,209.33,216.98
210.00,9.56,42936600,7.63,-0.028050000000000002,207.1949973,216.98,210.90
208.06,7.84,45219700,7.66,-5.2E-4,212.4024457,210.90,210.79
213.82,11.09,66415000,7.82,0.051399999999999994,212.8888807,210.79,221.62
223.87,8.70,55965100,7.75,0.0014399999999999999,214.434784,221.62,221.94
226.06,9.00,52387600,7.72,0.00594,218.1163127,221.94,223.26
216.90,12.67,55073700,7.74,-0.047990000000000005,222.2742663,223.26,212.55
215.38,10.86,47491900,7.68,0.02459,219.2490893,212.55,217.77
215.78,16.83,67547400,7.83,0.054299999999999994,217.8597767,217.77,229.60
225.49,7.49,42057500,7.62,-0.00901,219.9720763,229.60,227.53
221.33,6.23,41202600,7.61,-0.03347,224.9662883,227.53,219.91
216.31,7.65,46588800,7.67,-0.02791,225.6792703,219.91,213.78
210.00,8.76,41001500,7.61,-0.03427,220.405192,213.78,206.45
207.07,6.83,51318400,7.71,0.00479,213.3786467,206.45,207.44
234.40,8.63,111799500,8.05,0.14021,209.2206827,207.44,236.52
232.25,5.27,58971600,7.77,-0.015969999999999998,216.8036347,236.52,232.75
236.70,4.26,45299400,7.66,0.00923,225.569331,232.75,234.89
233.72,6.19,45596300,7.66,-0.01213,234.721507,234.89,232.05
231.92,7.48,46002600,7.66,-0.02231,233.2288973,232.05,226.87
224.88,9.48,38941500,7.59,0.02714,231.269857,226.87,233.03
233.20,7.70,41239300,7.62,0.02471,230.6468357,233.03,238.78
238.91,7.61,43742900,7.64,-0.01406,232.8924053,238.78,235.42
236.00,8.84,51515400,7.71,-0.01113,235.744339,235.42,232.81
234.87,7.76,51357300,7.71,0.03835,235.670888,232.81,241.73
241.75,10.71,50125700,7.70,-0.03081,236.6540983,241.73,234.28
234.09,9.01,47486600,7.68,-0.020099999999999996,236.2742257,234.28,229.58
227.52,10.01,42189000,7.63,4.0E-5,235.1979013,229.58,229.59
234.96,7.59,47491000,7.68,0.04777,231.1491953,229.59,240.55
237.61,9.26,52448600,7.72,0.006860000000000001,233.2385253,240.55,242.20
240.27,16.94,58325300,7.77,0.054189999999999995,237.447174,242.20,255.33
259.82,7.31,84854700,7.93,0.0072,246.0277503,255.33,257.17
256.15,8.94,43274700,7.64,0.0068000000000000005,251.565979,257.17,258.92
261.80,10.11,54740800,7.74,0.01154,257.1375327,258.92,261.91
264.25,13.52,79729500,7.90,0.01027,259.3301597,261.91,264.60
271.15,8.09,56488900,7.75,0.02732,261.80602,264.60,271.82
270.31,8.12,45492000,7.66,-0.015149999999999999,266.107971,271.82,267.70
268.37,6.35,36102600,7.56,-0.009260000000000001,268.04069,267.70,265.22
264.47,6.63,35610400,7.55,-0.00456,268.2506307,265.22,264.02
268.25,4.81,39369400,7.60,0.02173,265.6481323,264.02,269.75
272.29,3.97,36451600,7.56,0.014790000000000001,266.331248,269.75,273.74
271.40,7.29,43393300,7.64,0.01439,269.170329,273.74,277.68
275.09,6.64,39871600,7.60,0.006770000000000001,273.725525,277.68,279.56
279.66,6.93,36859200,7.57,-0.01831,276.9944663,279.56,274.44
268.29,6.03,51501500,7.71,-0.02084,277.2277223,274.44,268.72
265.84,6.53,39765400,7.60,0.0058,274.242025,268.72,270.28
268.23,9.52,39527900,7.60,0.02005,271.1496787,270.28,275.70
277.24,6.64,31437800,7.50,-0.014870000000000001,271.5695497,275.70,271.60
273.70,10.20,44625900,7.65,-0.02481,272.529236,271.60,264.87
267.34,5.58,35361500,7.55,-0.00121,270.7231753,264.87,264.55
265.04,6.63,39566000,7.60,0.01115,267.0043743,264.55,267.49
265.65,5.73,32147100,7.51,0.00912,265.6348167,267.49,269.93
275.33,7.53,60481200,7.78,0.02463,267.3242597,269.93,276.58
273.61,7.68,35866000,7.55,0.00954,271.336304,276.58,279.22
276.71,10.30,42771300,7.63,-0.029609999999999997,275.245046,279.22,270.95
269.52,4.61,34510300,7.54,5.5E-4,275.5849303,270.95,271.10
270.13,6.95,33928200,7.53,-0.0028399999999999996,273.75885,271.10,270.33
270.78,10.22,37852700,7.58,-0.02962,270.796468,270.33,262.33
270.02,6.25,40633700,7.61,0.02725,267.9207357,262.33,269.47
273.63,8.70,37716100,7.58,0.01002,267.3775633,269.47,272.17
272.25,6.87,29168700,7.46,0.01921,267.9907123,272.17,277.40
278.40,12.78,57032900,7.76,0.04184,273.015767,277.40,289.01
286.80,7.53,40273000,7.61,-0.02421,279.527028,289.01,282.01
278.40,8.95,38338700,7.58,-0.014459999999999999,282.805969,282.01,277.93
276.51,6.19,32185000,7.51,-0.00863,282.9825847,277.93,275.53
278.26,10.24,36101400,7.56,0.04056,278.490682,275.53,286.71
285.22,8.70,34497900,7.54,0.01642,280.056844,286.71,291.42
288.99,5.23,31486900,7.50,-0.0199,284.5520627,291.42,285.62
290.05,6.52,36935000,7.57,0.01099,287.9143167,285.62,288.76
288.96,7.04,32214900,7.51,-0.010629999999999999,288.5974323,288.76,285.69
285.29,7.34,27402700,7.44,-0.008329999999999999,286.6880493,285.69,283.31
285.08,8.17,29392600,7.47,0.021629999999999996,285.9182943,283.31,289.44
288.41,10.38,44940500,7.65,0.00898,286.1448977,289.44,292.04
295.84,7.69,43253500,7.64,0.03303,288.2608847,292.04,301.68
304.10,15.08,74872500,7.87,0.049699999999999994,294.3855997,301.68,316.68
315.36,6.64,47312400,7.67,-0.01307,303.4660033,316.68,312.54
309.01,8.40,37200000,7.57,-0.0028100000000000004,310.300476,312.54,311.66
310.00,6.57,35625300,7.55,-0.01565,313.6260783,311.66,306.78
302.10,8.01,72141900,7.86,-0.00489,310.3271483,306.78,305.28
385.23,28.45,154391100,8.19,0.2437,307.9079283,305.28,379.68
378.90,16.20,71439700,7.85,0.02543,330.5806477,379.68,389.34
405.95,19.89,92340100,7.97,0.029910000000000003,358.0984803,389.34,400.98
394.88,24.73,100258000,8.00,-0.056769999999999994,389.9982303,400.98,378.22
384.89,17.10,63587300,7.80,0.05117,389.511719,378.22,397.57
400.97,14.42,48165500,7.68,-0.01114,392.2575177,397.57,393.14
389.09,8.58,39609400,7.60,-0.0039700000000000004,389.64504,393.14,391.58
388.30,10.12,38872900,7.59,-0.0132,394.100281,391.58,386.42
389.15,21.43,51199800,7.71,-0.0304,390.38147,386.42,374.67
377.24,13.59,41777200,7.62,0.02762,384.223033,374.67,385.02
390.37,11.44,42722000,7.63,0.006750000000000001,382.0336917,385.02,387.62
392.00,9.12,38870100,7.59,0.01836,382.433604,387.62,394.73
401.86,13.61,61320800,7.79,0.039009999999999996,389.1221517,394.73,410.13
408.24,24.48,74046500,7.87,0.04814,397.4936623,410.13,429.88
426.02,11.42,56862200,7.75,-0.008,411.5805967,429.88,426.44
434.50,10.60,65475500,7.82,9.1E-4,422.1482947,426.44,426.83
429.98,13.16,45115300,7.65,0.02614,427.713755,426.83,437.98
435.01,15.35,55160300,7.74,-0.01742,430.4165037,437.98,430.36
422.53,11.92,41773700,7.62,-4.6E-4,431.72289,430.36,430.16
424.64,7.94,35632300,7.55,-0.01897,432.8326517,430.16,422.00
424.61,26.64,59432200,7.77,-0.037360000000000004,427.5038047,422.00,406.23
407.99,14.92,46217500,7.66,0.030619999999999998,419.4622193,406.23,418.67
406.60,13.27,58263900,7.77,-0.01813,415.6330463,418.67,411.08
415.58,10.00,38051400,7.58,-0.007169999999999999,411.993835,411.08,408.13
416.80,10.49,50053400,7.70,0.03625,412.6270343,408.13,422.93
425.17,6.96,19820900,7.30,0.00262,414.0467123,422.93,424.04
421.35,10.92,32361800,7.51,-0.00226,418.3657737,424.04,423.08
418.44,8.33,30358200,7.48,-0.00506,423.3480327,423.08,420.94
423.22,10.34,35525300,7.55,0.0095,422.684855,420.94,424.94
426.57,11.62,35390800,7.55,-0.0076,422.9848023,424.94,421.71
424.81,6.91,29824400,7.47,0.0053300000000000005,422.528229,421.71,423.96
430.33,11.58,48127700,7.68,0.0353,423.534658,423.96,438.92
445.18,16.63,47820400,7.68,0.047259999999999996,428.1969607,438.92,459.67
465.83,30.28,77066400,7.89,-0.011049999999999999,440.8508607,459.67,454.59
462.89,12.34,51048800,7.71,0.02182,451.0619917,454.59,464.51
467.01,21.62,57019000,7.76,0.02223,459.590149,464.51,474.84
474.64,10.76,42750200,7.63,-0.00878,464.6457317,474.84,470.67
465.07,20.25,53786500,7.73,-0.03307,470.0045573,470.67,455.10
457.88,17.66,96283200,7.98,-0.026600000000000002,466.868571,455.10,442.99
447.31,10.69,38251600,7.58,0.006840000000000001,456.2542113,442.99,446.02
449.41,12.60,34808100,7.54,0.02392,448.039337,446.02,456.69
460.21,14.23,36423700,7.56,-0.00497,448.569224,456.69,454.42
465.19,16.45,45597600,7.66,0.00986,452.3783877,454.42,458.90
466.68,6.46,33119400,7.52,0.018520000000000002,456.670797,458.90,467.40
467.54,6.24,25105500,7.40,-4.5E-4,460.240021,467.40,467.19
464.60,8.73,23785800,7.38,-0.00475,464.4957787,467.19,464.97
458.31,24.53,53014200,7.72,-0.04812,466.5186667,464.97,442.59
438.00,13.18,32417600,7.51,0.005560000000000001,458.250468,442.59,445.05
449.85,12.49,36225800,7.56,0.0037099999999999998,450.8720703,445.05,446.70
451.11,9.77,32215400,7.51,0.0165,444.7833863,446.70,454.07
448.53,11.86,35384300,7.55,-0.016579999999999998,448.6092227,454.07,446.54
442.74,21.78,58644900,7.77,-0.047240000000000004,449.1057843,446.54,425.45
421.60,17.39,49270500,7.69,-0.0039000000000000003,442.0206607,425.45,423.79
417.51,13.79,53200900,7.73,-0.03617,431.9261883,423.79,408.46
404.86,34.89,69028600,7.84,0.07092999999999999,419.2322593,408.46,437.43
445.60,15.58,67651200,7.83,0.0042699999999999995,423.2280683,437.43,439.30
445.20,12.69,52745100,7.72,-0.010329999999999999,428.4002687,439.30,434.77
439.70,10.61,45239500,7.66,-0.0032700000000000003,437.1683653,434.77,433.35
426.35,19.18,58262200,7.77,-0.00104,435.805318,433.35,432.90
444.94,28.43,69257300,7.84,0.08471000000000001,433.6691183,432.90,469.57
481.35,28.54,75720700,7.88,-0.02766,445.2699383,469.57,456.58
458.66,19.92,77904600,7.89,0.031709999999999995,453.014913,456.58,471.06
502.16,31.07,115604400,8.06,0.001,465.7354837,471.06,471.53
470.12,27.81,92534100,7.97,-0.02428,466.3886717,471.53,460.08
464.82,20.92,68519200,7.84,0.01775,467.5550943,460.08,468.25
466.66,26.90,70139700,7.85,0.041609999999999994,466.618632,468.25,487.73
490.44,15.02,73520600,7.87,0.00984,472.0207927,487.73,492.53
493.80,7.86,52857000,7.72,0.00185,482.83845,492.53,493.44
497.62,16.58,46319100,7.67,-0.01714,491.236613,493.44,484.98
482.23,9.91,38265300,7.58,8.0E-4,490.32015,484.98,485.37
484.41,19.69,46867000,7.67,-0.03055,487.934001,485.37,470.55
455.25,11.92,43333000,7.64,-0.01742,480.3019207,470.55,462.35
459.42,13.35,47306900,7.67,-0.01447,472.756256,462.35,455.66
461.48,18.51,47396600,7.68,-0.00865,462.8509213,455.66,451.72
447.38,11.42,34925600,7.54,-0.0068200000000000005,456.5751037,451.72,448.64
446.00,14.27,39835500,7.60,0.01371,452.005717,448.64,454.79
459.50,8.56,37009700,7.57,0.00211,451.7157593,454.79,455.75
453.41,17.91,50571300,7.70,-0.03688,453.058909,455.75,438.94
427.48,22.42,50027100,7.70,0.0015,449.826009,438.94,439.60
438.33,9.64,37306400,7.57,-0.01014,444.7633463,439.60,435.14
436.00,16.80,36710800,7.56,-0.02943,437.894277,435.14,422.33
415.83,11.20,44893000,7.65,-0.028929999999999997,432.358368,422.33,410.11
415.72,8.84,47923600,7.68,0.014459999999999999,422.529704,410.11,416.04
415.91,13.59,41909100,7.62,0.01471,416.1638897,416.04,422.16
420.01,11.65,40228200,7.60,-0.00737,416.1072287,422.16,419.05
423.30,12.43,44493500,7.65,0.01329,419.0868223,419.05,424.62
424.60,13.31,42466300,7.63,0.01462,421.9464417,424.62,430.83
438.27,8.37,39722100,7.60,0.009519999999999999,424.8360597,430.83,434.93
440.30,13.14,43329800,7.64,0.029500000000000002,430.1286723,434.93,447.76
448.08,18.84,47085000,7.67,-0.02825,437.840973,447.76,435.11
437.42,8.51,36182100,7.56,0.01204,439.2674357,435.11,440.35
440.50,10.12,39348300,7.59,0.014690000000000002,441.0738627,440.35,446.82
441.93,17.63,43339700,7.64,0.02403,440.760569,446.82,457.56
448.42,12.37,40967500,7.61,-0.01069,448.2428993,457.56,452.67
453.10,11.71,36858200,7.57,0.0116,452.3490193,452.67,457.92
461.96,8.09,37813700,7.58,0.022010000000000002,456.048523,457.92,468.00
467.77,12.79,48132500,7.68,0.00297,459.528056,468.00,469.39
469.60,18.36,47411500,7.68,-0.03161,465.100637,469.39,454.55
450.63,13.13,37509900,7.57,0.01395,463.9774377,454.55,460.89
440.00,22.74,81233300,7.91,-0.046790000000000005,461.6077577,460.89,439.32
425.91,13.94,62729400,7.80,-0.03965,451.5857747,439.32,421.90
428.11,14.15,50123300,7.70,-0.0022500000000000003,440.703908,421.90,420.95
418.90,13.92,47638100,7.68,-0.01696,427.3923643,420.95,413.81
412.29,23.03,47853000,7.68,0.03837,418.8901773,413.81,429.69
430.77,10.06,40146300,7.60,0.01601,421.486501,429.69,436.57
433.98,20.95,39837900,7.60,-0.04315,426.692464,436.57,417.73
418.53,23.76,54100100,7.73,-0.034780000000000005,427.998952,417.73,403.21
411.30,11.91,41678400,7.62,0.00431,419.1701453,403.21,404.95
410.87,12.85,38802800,7.59,0.016319999999999998,408.6282347,404.95,411.55
404.50,16.49,51796900,7.71,-0.009260000000000001,406.5685017,411.55,407.74
408.84,15.12,43759300,7.64,0.03789,408.0816243,407.74,423.19
433.28,9.90,40917200,7.61,0.0279,414.1641337,423.19,435.00
440.20,15.86,42385500,7.63,0.03445,421.9797567,435.00,449.99
452.85,10.36,40073300,7.60,0.016579999999999998,436.0611877,449.99,457.45
457.19,10.60,34316500,7.54,0.00446,447.479655,457.45,459.49
461.00,8.99,34671900,7.54,0.01347,455.6418863,459.49,465.68
474.67,14.80,54049600,7.73,0.00807,460.8711853,465.68,469.44
475.00,11.89,42124500,7.62,0.029500000000000002,464.8672993,469.44,483.28
483.20,10.17,38413600,7.58,0.0059,472.7995707,483.28,486.13
496.80,7.94,41695400,7.62,0.02131,479.6186623,486.13,496.49
499.35,17.60,47549700,7.68,-0.01547,488.637451,496.49,488.81
486.79,11.95,33975600,7.53,0.012110000000000001,490.4805397,488.81,494.73
495.24,7.10,32520500,7.51,-0.00368,493.346822,494.73,492.91
493.12,13.67,41412000,7.62,0.02254,492.153656,492.91,504.02
501.26,12.95,56574700,7.75,-0.00922,497.2229617,504.02,499.37
498.52,26.45,89942000,7.95,-0.02459,498.7694093,499.37,487.09
484.70,11.76,29464500,7.47,-0.019299999999999998,496.8296713,487.09,477.70
478.00,8.78,39566200,7.60,0.00975,488.0541993,477.70,482.35
482.36,8.50,40149100,7.60,-0.00873,482.3816427,482.35,478.15
483.79,9.02,38200500,7.58,0.006670000000000001,479.398702,478.15,481.34
480.24,16.88,52624700,7.72,-0.02846,480.611857,481.34,467.64
465.25,10.13,36880900,7.57,-1.0999999999999999E-4,475.7058513,467.64,467.59
460.77,10.67,43754300,7.64,-0.026840000000000003,472.1863303,467.59,455.04
454.66,13.29,37171800,7.57,0.02329,463.420858,455.04,465.64
472.15,19.75,38059000,7.58,-0.02283,462.754588,465.64,455.01
457.00,10.25,35082300,7.55,0.02402,458.5618287,455.01,465.94
465.95,11.91,35880300,7.55,0.019530000000000002,462.194987,465.94,475.04
474.91,17.01,50972800,7.71,-0.018500000000000003,465.328176,475.04,466.25
460.46,16.20,37238700,7.57,0.022090000000000002,469.0746563,466.25,476.55
476.29,9.86,44779200,7.65,0.00904,472.6111553,476.55,480.86
483.90,12.48,39123200,7.59,0.00545,474.551066,480.86,483.48
481.94,12.84,47947800,7.68,0.01117,480.2941383,483.48,488.88
494.00,12.83,41258700,7.62,0.02428,484.4039507,488.88,500.75
494.24,8.05,46444400,7.67,-0.00945,491.03363,500.75,496.02
496.55,19.01,39789400,7.60,-0.0301,495.2134397,496.02,481.09
488.11,6.76,30042500,7.48,0.018269999999999998,492.616882,481.09,489.88
491.95,9.16,25213900,7.40,-0.0032700000000000003,488.9937233,489.88,488.28
489.68,6.40,24420000,7.39,0.0092,486.4138283,488.28,492.77
495.11,5.95,23364800,7.37,0.0028000000000000004,490.3069967,492.77,494.15
496.43,4.72,24658700,7.39,0.00212,491.7302653,494.15,495.20
498.13,12.46,38869000,7.59,0.0,494.0368347,495.20,495.20
492.44,17.00,41125400,7.61,-0.02734,494.8467913,495.20,481.66
474.85,8.64,32089600,7.51,-0.01244,490.6836547,481.66,475.67
477.67,9.92,30653500,7.49,0.00902,484.1739603,475.67,479.96
484.62,12.41,41456800,7.62,0.0229,479.0941977,479.96,490.95
495.12,27.96,64251000,7.81,0.06428,482.1907143,490.95,522.51
524.01,26.35,77310000,7.89,0.01698,497.803314,522.51,531.38
536.16,11.11,53379600,7.73,0.022770000000000002,514.942525,531.38,543.47
549.99,17.86,59675900,7.78,0.00868,532.4517007,543.47,548.19
546.20,6.40,35247900,7.55,-0.0020399999999999997,541.014628,548.19,547.07
550.18,19.35,44958000,7.65,0.03056,546.247701,547.07,563.79
563.47,17.31,47439400,7.68,-0.00584,553.0207317,563.79,560.50
572.60,14.93,49165000,7.69,0.018799999999999997,557.123881,560.50,571.04
579.89,22.75,54210300,7.73,0.041749999999999995,565.113505,571.04,594.88
600.49,12.61,45295500,7.66,0.0027400000000000002,575.4763387,594.88,596.51
595.70,13.25,29465400,7.47,0.00367,587.4791057,596.51,598.70
603.04,29.11,56027100,7.75,0.02487,596.6986693,598.70,613.59
623.50,18.69,48277700,7.68,0.00416,602.9350383,613.59,616.14
609.60,12.10,39030900,7.59,-0.00951,609.4780477,616.14,610.28
612.32,15.82,34873300,7.54,0.0235,613.3378703,610.28,624.62
629.00,12.33,41073500,7.61,0.0049499999999999995,617.014384,624.62,627.71
614.40,15.69,45379500,7.66,-0.01986,620.8708903,627.71,615.24
621.00,15.41,36914600,7.57,0.024380000000000002,622.5241497,615.24,630.24
639.74,29.10,47578000,7.68,0.049710000000000004,624.3974,630.24,661.57
682.25,22.92,68007800,7.83,0.047939999999999997,635.683533,661.57,693.29
696.30,34.54,68311100,7.83,-0.016,661.698975,693.29,682.20
683.19,26.20,49557500,7.70,0.0275,679.018148,682.20,700.96
700.74,13.39,41442200,7.62,-0.00653,692.147522,700.96,696.38
705.33,19.73,43663700,7.64,0.03578,693.1774697,696.38,721.30
726.00,33.61,61371000,7.79,0.00159,706.210205,721.30,722.45
704.00,38.30,60258000,7.78,-0.00166,713.3732097,722.45,721.25
732.02,22.98,50491700,7.70,0.024569999999999998,721.662842,721.25,738.97
738.69,15.75,42012200,7.62,-0.016810000000000002,727.5525513,738.97,726.55
741.00,19.01,49391800,7.69,-6.2E-4,728.919169,726.55,726.10
719.47,42.22,70483300,7.85,-0.04353,730.535746,726.10,694.49
680.06,26.40,69029800,7.84,-0.02851,715.7097777,694.49,674.69
750.25,43.55,86510000,7.94,0.16401,698.423889,674.69,785.34
807.90,48.24,82938800,7.92,0.0035499999999999998,718.1729533,785.34,788.13
797.00,21.41,50397300,7.70,0.0034899999999999996,749.388143,788.13,790.88
793.81,23.18,39170500,7.59,-0.00494,788.11967,790.88,786.97
776.20,18.08,39311000,7.59,-0.01319,788.6629843,786.97,776.59
790.94,16.40,50728900,7.71,0.01866,784.816508,776.59,791.08
800.00,28.65,47677700,7.68,0.04003,784.8831787,791.08,822.75
841.30,39.76,61561600,7.79,0.03595,796.8092857,822.75,852.33
852.70,26.80,52063900,7.72,0.008579999999999999,822.054769,852.33,859.64
880.22,26.94,58252000,7.77,0.03183,844.9071453,859.64,887.00
901.58,31.65,60811900,7.78,0.04475,866.323344,887.00,926.69
951.38,108.94,113299600,8.05,-0.05548,891.1100057,926.69,875.28
864.29,46.31,67836400,7.83,-0.02004,896.3233437,875.28,857.74
880.49,58.10,66807500,7.82,0.07157,886.570007,857.74,919.13
910.55,30.69,63571300,7.80,-0.01115,884.050008,919.13,908.88
895.77,40.46,60231800,7.78,-0.03239,895.25,908.88,879.44
869.30,32.89,64019300,7.81,-0.00122,902.4833373,879.44,878.37
903.88,53.20,66897600,7.83,0.007039999999999999,888.8966673,878.37,884.55
867.00,55.34,67217100,7.83,0.010660000000000001,880.7866617,884.55,893.98
897.97,21.87,47906300,7.68,0.0109,885.633321,893.98,903.72
923.00,22.43,48037200,7.68,0.01176,894.083313,903.72,914.35
911.41,39.44,58521500,7.77,0.03121,904.0166423,914.35,942.89
939.41,32.56,55213600,7.74,0.00756,920.3199873,942.89,950.02
958.51,38.73,51364800,7.71,-0.02569,935.753337,950.02,925.61
931.12,41.17,58606700,7.77,-0.02497,939.5066733,925.61,902.50
900.00,21.07,43521200,7.64,0.00117,926.043335,902.50,903.56
902.99,30.21,45244100,7.66,8.0E-5,910.556661,903.56,903.63
884.48,24.74,43306400,7.64,-0.01008,903.230001,903.63,894.52
884.84,19.74,37006700,7.57,-0.0054600000000000004,900.5700077,894.52,889.64
904.06,47.54,43496500,7.64,-0.03438,895.9300133,889.64,859.05
868.66,25.55,39885700,7.60,0.02448,881.0700077,859.05,880.08
887.00,20.98,28322000,7.45,-0.00994,876.2566733,880.08,871.33
874.42,46.13,50354700,7.70,-0.020419999999999997,870.1533407,871.33,853.54
839.26,36.91,43192900,7.64,0.01974,868.3166707,853.54,870.39
874.20,38.13,43163700,7.64,0.041100000000000005,865.08667,870.39,906.16
896.99,26.45,42488900,7.63,-0.02682,876.6966553,906.16,881.86
890.98,46.84,44307700,7.65,-0.024780000000000003,886.1366577,881.86,860.01
864.33,20.54,37045300,7.57,0.01644,882.676656,860.01,874.15
883.40,48.25,49540000,7.69,-0.03867,872.006673,874.15,840.35
849.70,37.88,44726000,7.65,0.00757,858.1700033,840.35,846.71
831.50,87.18,87190500,7.94,-0.10005000000000001,853.736674,846.71,762.00
781.04,36.73,59634100,7.78,0.04354,816.3533327,762.00,795.18
807.69,25.05,43855900,7.64,0.03653,801.2966717,795.18,824.23
839.50,48.99,51220800,7.71,-0.033319999999999995,793.8033243,824.23,796.77
788.68,51.00,42464100,7.63,0.03709,805.393331,796.77,826.32
838.18,49.44,55101100,7.74,0.06176,815.7733357,826.32,877.35
875.95,27.26,38897100,7.59,2.5E-4,833.480001,877.35,877.57
872.40,25.19,36370900,7.56,-0.01544,860.41333,877.57,864.02
850.77,47.45,55986300,7.75,-0.038900000000000004,872.980001,864.02,830.41
844.49,30.37,37789800,7.58,0.03343,857.3333333,830.41,858.17
877.89,22.41,39834100,7.60,0.03463,850.8666587,858.17,887.89
893.90,31.65,37620300,7.58,0.03774,858.8233237,887.89,921.40
910.98,94.56,43734200,7.64,-0.01721,889.1533407,921.40,905.54
894.83,17.74,32572100,7.51,-0.00157,904.943339,905.54,904.12
905.29,28.41,37801300,7.58,-0.018420000000000002,910.3533323,904.12,887.47
903.05,21.74,33455700,7.52,0.01274,899.0433147,887.47,898.78
904.70,24.67,28710641,7.46,0.0058,896.7899983,898.78,903.99
